PR,MAC,IRI
5.377777778,1.488888889,1.632222222
5.363333333,1.488888889,1.666666667
5.463333333,1.497777778,1.76
5.651111111,1.494444444,1.582222222
5.824444444,1.493333333,1.795555556
5.813333333,1.498888889,1.802222222
5.865555556,1.495555556,1.71
6.055555556,1.492222222,1.88
6.246666667,1.491111111,1.768888889
6.144444444,1.49,1.962222222
6.23,1.494444444,1.866666667
6.115555556,1.492222222,1.741111111
6.085555556,1.507777778,1.824444444
6.141111111,1.517777778,1.563333333
6.177777778,1.526666667,1.605555556
6.251111111,1.537777778,1.612222222
6.215555556,1.548888889,1.49
6.205555556,1.553333333,1.615555556
6.41,1.561111111,1.484444444
6.422222222,1.557777778,1.597777778
6.556666667,1.555555556,1.671111111
6.431111111,1.556666667,1.587777778
6.573333333,1.542222222,1.843333333
6.791111111,1.53,1.868888889
6.603333333,1.517777778,1.964444444
6.513333333,1.497777778,2.126666667
6.413333333,1.488888889,1.98
6.284444444,1.477777778,2.107777778
6.217777778,1.472222222,2.023333333
6.064444444,1.463333333,1.964444444
5.904444444,1.461111111,2.013333333
5.647777778,1.471111111,1.837777778
5.5,1.478888889,1.88
5.511111111,1.487777778,1.824444444
5.872222222,1.484444444,1.768888889
5.663333333,1.487777778,1.806666667
5.712222222,1.48,1.654444444
5.588888889,1.475555556,1.658888889
5.69,1.468888889,1.721111111
5.582222222,1.46,1.682222222
5.454444444,1.452222222,1.647777778
5.295555556,1.448888889,1.463333333
5.194444444,1.44,1.404444444
4.632222222,1.444444444,1.275555556
4.653333333,1.447777778,1.174444444
4.5,1.454444444,1.105555556
4.49,1.461111111,1.037777778
4.406666667,1.473333333,0.946666667
4.477777778,1.485555556,0.943333333
4.704444444,1.497777778,1.031111111
4.651111111,1.502222222,1.056666667
4.603333333,1.513333333,1.074444444
4.943333333,1.504444444,1.077777778
5.107777778,1.49,1.12
5.3,1.472222222,1.212222222
5.485555556,1.451111111,1.205555556
5.626666667,1.436666667,1.188888889
5.834444444,1.422222222,1.078888889
5.82,1.402222222,0.998888889
5.953333333,1.381111111,0.948888889
6.105555556,1.361111111,0.912222222
6.107777778,1.366666667,0.93
6.103333333,1.365555556,0.882222222
5.962222222,1.38,0.802222222
5.837777778,1.392222222,0.858888889
5.931111111,1.405555556,0.878888889
5.843333333,1.408888889,0.913333333
5.907777778,1.425555556,0.93
5.877777778,1.43,1
5.885555556,1.434444444,1.046666667
5.911111111,1.433333333,1.11
5.894444444,1.401111111,1.165555556
6.032222222,1.372222222,1.283333333
6.366666667,1.356666667,1.282222222
6.373333333,1.33,1.381111111
6.334444444,1.315555556,1.39
6.361111111,1.284444444,1.368888889
6.398888889,1.271111111,1.33
6.327777778,1.248888889,1.582222222
5.987777778,1.23,1.555555556
6.003333333,1.247777778,1.592222222
5.714444444,1.248888889,1.543333333
5.235555556,1.243333333,1.538888889
5.003333333,1.242222222,1.517777778
4.963333333,1.232222222,1.606666667
4.71,1.231111111,1.624444444
4.537777778,1.237777778,1.682222222
4.471111111,1.235555556,1.418888889
4.634444444,1.241111111,1.42
4.471111111,1.247777778,1.353333333
4.48,1.251111111,1.315555556
4.516666667,1.247777778,1.296666667
4.476666667,1.227777778,1.211111111
4.357777778,1.217777778,1.093333333
4.35,1.222222222,1.06
4.372222222,1.213333333,0.991111111
4.235555556,1.212222222,0.996666667
4.226666667,1.212222222,0.986666667
4.204444444,1.208888889,0.942222222
4.203333333,1.216666667,0.902222222
4.173333333,1.228888889,0.914444444
4.071111111,1.254444444,0.93
4.021111111,1.281111111,0.918888889
3.965555556,1.298888889,0.935555556
4.021111111,1.304444444,0.99
4.21,1.311111111,0.962222222
4.16,1.308888889,0.912222222
4.313333333,1.304444444,0.94
4.42,1.296666667,0.941111111
4.618888889,1.29,0.891111111
4.704444444,1.276666667,0.934444444
4.655555556,1.255555556,0.951111111
4.462222222,1.228888889,0.917777778
4.233333333,1.218888889,0.895555556
4.093333333,1.198888889,0.91
3.825555556,1.191111111,0.886666667
3.646666667,1.182222222,0.894444444
3.488888889,1.176666667,0.908888889
3.267777778,1.176666667,0.912222222
3.224444444,1.188888889,0.855555556
3.314444444,1.203333333,0.874444444
3.484444444,1.211111111,1.014444444
3.638888889,1.218888889,0.975555556
3.703333333,1.232222222,0.936666667
3.883333333,1.235555556,1.01
3.818888889,1.243333333,1.058888889
3.833333333,1.251111111,1.114444444
3.748888889,1.255555556,1.121111111
3.763333333,1.253333333,1.17
3.834444444,1.248888889,1.205555556
3.753333333,1.25,1.144444444
3.707777778,1.255555556,1.176666667
3.703333333,1.265555556,1.204444444
3.68,1.281111111,1.164444444
3.72,1.293333333,1.17
3.682222222,1.3,1.173333333
3.778888889,1.304444444,1.174444444
3.844444444,1.32,1.157777778
3.747777778,1.336666667,1.146666667
3.822222222,1.328888889,1.171111111
3.822222222,1.326666667,1.164444444
3.792222222,1.33,1.192222222
3.718888889,1.321111111,1.231111111
3.752222222,1.314444444,1.205555556
3.727777778,1.312222222,1.143333333
3.643333333,1.313333333,1.183333333
3.457777778,1.305555556,1.177777778
3.398888889,1.297777778,1.154444444
3.318888889,1.313333333,1.135555556
3.538888889,1.31,1.152222222
3.576666667,1.302222222,1.216666667
3.563333333,1.294444444,1.236666667
3.517777778,1.284444444,1.291111111
3.417777778,1.277777778,1.305555556
3.475555556,1.267777778,1.343333333
3.487777778,1.258888889,1.341111111
3.75,1.245555556,1.385555556
3.978888889,1.242222222,1.59
3.883333333,1.24,1.62
3.784444444,1.237777778,1.581111111
3.808888889,1.245555556,1.5
3.854444444,1.252222222,1.396666667
4.012222222,1.263333333,1.394444444
4.04,1.267777778,1.324444444
4.152222222,1.274444444,1.32
4.111111111,1.281111111,1.263333333
4.225555556,1.281111111,1.047777778
4.191111111,1.285555556,1.014444444
4.551111111,1.292222222,0.952222222
4.844444444,1.292222222,0.96
5.08,1.292222222,0.962222222
5.344444444,1.287777778,0.933333333
5.494444444,1.292222222,0.947777778
5.513333333,1.28,1.058888889
5.283333333,1.271111111,1.046666667
4.874444444,1.258888889,0.992222222
4.744444444,1.246666667,0.972222222
4.438888889,1.237777778,0.968888889
4.081111111,1.232222222,0.997777778
3.678888889,1.231111111,1.016666667
3.354444444,1.225555556,1.003333333
3.181111111,1.218888889,0.997777778
3.064444444,1.234444444,0.867777778
3.058888889,1.254444444,0.893333333
3.121111111,1.267777778,0.906666667
3.073333333,1.284444444,0.892222222
3.094444444,1.3,0.911111111
3.168888889,1.313333333,0.865555556
3.411111111,1.316666667,0.858888889
3.491111111,1.327777778,0.878888889
3.535555556,1.34,0.842222222
3.676666667,1.337777778,0.841111111
3.708888889,1.323333333,0.815555556
3.73,1.318888889,0.784444444
3.824444444,1.311111111,0.835555556
3.783333333,1.305555556,0.841111111
3.676666667,1.293333333,0.862222222
3.575555556,1.294444444,0.826666667
3.511111111,1.287777778,0.83
3.425555556,1.284444444,0.833333333
3.308888889,1.28,0.826666667
3.265555556,1.282222222,0.831111111
3.27,1.281111111,0.874444444
3.261111111,1.286666667,0.833333333
3.28,1.29,0.833333333
3.363333333,1.295555556,0.864444444
3.437777778,1.294444444,0.917777778
3.592222222,1.281111111,1.088888889
3.615555556,1.264444444,1.136666667
3.572222222,1.256666667,1.172222222
3.538888889,1.253333333,1.145555556
3.441111111,1.252222222,1.094444444
3.352222222,1.25,1.104444444
3.293333333,1.251111111,1.071111111
3.221111111,1.254444444,1.045555556
3.138888889,1.264444444,1.05
2.997777778,1.287777778,0.875555556
3.082222222,1.304444444,0.865555556
3.052222222,1.31,0.873333333
3.167777778,1.301111111,0.923333333
3.262222222,1.286666667,0.98
3.244444444,1.266666667,1.005555556
3.321111111,1.237777778,1.03
3.416666667,1.216666667,1.041111111
3.494444444,1.196666667,1.081111111
4.134444444,1.181111111,1.08
4.876666667,1.177777778,1.043333333
5.587777778,1.183333333,1.01
6.063333333,1.201111111,1.043333333
6.454444444,1.223333333,1.016666667
6.887777778,1.251111111,0.975555556
7.266666667,1.285555556,0.983333333
7.662222222,1.315555556,0.968888889
7.944444444,1.332222222,0.92
7.691111111,1.348888889,0.942222222
7.317777778,1.357777778,0.97
6.886666667,1.361111111,0.995555556
7.15,1.365555556,0.955555556
7.12,1.37,0.983333333
6.934444444,1.372222222,0.975555556
6.665555556,1.365555556,0.968888889
6.688888889,1.368888889,0.985555556
6.427777778,1.366666667,1.013333333
6.066666667,1.355555556,0.997777778
5.597777778,1.344444444,0.977777778
5.265555556,1.331111111,0.95
4.548888889,1.325555556,0.933333333
4.217777778,1.313333333,0.913333333
4.216666667,1.302222222,0.908888889
4.337777778,1.3,0.91
3.936666667,1.283333333,0.921111111
3.836666667,1.276666667,0.873333333
3.841111111,1.274444444,0.866666667
3.927777778,1.272222222,0.893333333
4.242222222,1.28,0.88
4.29,1.276666667,0.865555556
4.494444444,1.28,0.871111111
4.388888889,1.284444444,0.888888889
4.253333333,1.292222222,0.885555556
4.625555556,1.291111111,0.884444444
4.815555556,1.29,0.885555556
4.967777778,1.285555556,0.882222222
5.085555556,1.278888889,0.961111111
4.951111111,1.273333333,0.992222222
5.04,1.277777778,1.058888889
4.928888889,1.284444444,1.07
4.924444444,1.291111111,1.106666667
4.972222222,1.283333333,1.114444444
4.774444444,1.287777778,1.104444444
4.731111111,1.293333333,1.125555556
4.671111111,1.301111111,1.137777778
4.533333333,1.314444444,1.08
4.53,1.323333333,1.146666667
4.41,1.322222222,1.166666667
4.516666667,1.32,1.188888889
4.796666667,1.324444444,1.19
4.836666667,1.328888889,1.251111111
4.714444444,1.33,1.24
4.544444444,1.333333333,1.246666667
4.432222222,1.335555556,1.274444444
4.512222222,1.333333333,1.268888889
4.515555556,1.327777778,1.198888889
4.754444444,1.322222222,1.145555556
4.672222222,1.318888889,1.105555556
4.474444444,1.307777778,1.06
4.48,1.306666667,1.026666667
4.914444444,1.308888889,1.033333333
5.018888889,1.3,1.02
4.955555556,1.295555556,0.975555556
5.024444444,1.297777778,0.934444444
5.166666667,1.297777778,0.916666667
4.894444444,1.303333333,1.018888889
4.865555556,1.3,1.021111111
4.868888889,1.287777778,1.041111111
4.69,1.273333333,1.007777778
4.248888889,1.258888889,1.024444444
4.221111111,1.253333333,1.015555556
4.314444444,1.251111111,1.073333333
4.086666667,1.244444444,1.144444444
3.868888889,1.236666667,1.165555556
3.908888889,1.233333333,1.066666667
3.848888889,1.235555556,1.031111111
3.673333333,1.238888889,1.05
3.673333333,1.247777778,1.092222222
3.611111111,1.25,1.11
3.856666667,1.252222222,1.121111111
4.24,1.252222222,1.138888889
4.46,1.243333333,1.165555556
4.621111111,1.24,1.143333333
4.654444444,1.226666667,1.123333333
4.911111111,1.208888889,1.197777778
5.166666667,1.2,1.188888889
5.456666667,1.182222222,1.153333333
5.628888889,1.171111111,1.121111111
5.283333333,1.163333333,1.13
4.973333333,1.155555556,1.074444444
4.917777778,1.156666667,0.982222222
4.892222222,1.162222222,0.967777778
4.864444444,1.161111111,0.976666667
4.664444444,1.164444444,0.975555556
4.696666667,1.166666667,0.948888889
4.495555556,1.172222222,0.926666667
4.437777778,1.18,0.9
4.628888889,1.19,0.903333333
4.513333333,1.192222222,0.962222222
4.425555556,1.187777778,1.016666667
4.291111111,1.187777778,1.02
4.192222222,1.193333333,1.036666667
4.202222222,1.203333333,1.001111111
4.038888889,1.213333333,1.008888889
4.173333333,1.226666667,1.026666667
4.326666667,1.236666667,1.042222222
4.328888889,1.236666667,1.005555556
4.561111111,1.246666667,0.943333333
4.782222222,1.26,0.906666667
5.161111111,1.27,0.907777778
5.408888889,1.282222222,0.874444444
5.388888889,1.266666667,0.856666667
5.683333333,1.266666667,0.828888889
5.581111111,1.258888889,0.793333333
5.44,1.253333333,0.775555556
5.517777778,1.255555556,0.777777778
5.46,1.254444444,0.744444444
5.397777778,1.257777778,0.714444444
5.197777778,1.256666667,0.705555556
5.257777778,1.255555556,0.708888889
5.322222222,1.278888889,0.68
5.092222222,1.277777778,0.751111111
5.196666667,1.273333333,0.764444444
5.263333333,1.271111111,0.755555556
5.173333333,1.264444444,0.786666667
5.187777778,1.257777778,0.806666667
5.258888889,1.252222222,0.788888889
5.402222222,1.24,0.793333333
5.382222222,1.221111111,0.898888889
5.317777778,1.208888889,0.943333333
5.741111111,1.204444444,0.944444444
5.513333333,1.206666667,0.965555556
5.298888889,1.201111111,0.978888889
5.157777778,1.198888889,0.946666667
4.972222222,1.192222222,0.958888889
4.751111111,1.188888889,1.001111111
4.478888889,1.192222222,1.037777778
4.318888889,1.196666667,0.936666667
4.244444444,1.191111111,0.891111111
3.813333333,1.178888889,0.854444444
3.895555556,1.172222222,0.852222222
3.965555556,1.173333333,0.908888889
4.141111111,1.171111111,1.026666667
4.463333333,1.173333333,1.331111111
4.634444444,1.168888889,1.576666667
4.87,1.17,1.671111111
5.733333333,1.167777778,1.976666667
5.801111111,1.173333333,2.216666667
5.786666667,1.182222222,2.22
5.752222222,1.186666667,2.286666667
5.783333333,1.181111111,2.241111111
5.516666667,1.167777778,2.126666667
5.166666667,1.157777778,1.832222222
4.964444444,1.151111111,1.621111111
4.821111111,1.133333333,1.557777778
3.9,1.123333333,1.251111111
3.91,1.107777778,1.054444444
4.025555556,1.097777778,1.061111111
4.163333333,1.082222222,1.015555556
4.308888889,1.076666667,1.052222222
4.675555556,1.085555556,1.074444444
4.796666667,1.104444444,1.058888889
4.916666667,1.142222222,1.043333333
4.802222222,1.165555556,0.998888889
4.897777778,1.193333333,0.996666667
4.964444444,1.218888889,1.054444444
4.706666667,1.246666667,1.044444444
4.874444444,1.274444444,1.067777778
4.687777778,1.302222222,1.041111111
4.76,1.327777778,1.053333333
4.926666667,1.337777778,1.028888889
5.002222222,1.324444444,1.013333333
5.035555556,1.328888889,1.047777778
4.915555556,1.33,1.082222222
4.9,1.336666667,1.001111111
4.844444444,1.335555556,0.973333333
4.581111111,1.334444444,0.932222222
4.568888889,1.336666667,0.946666667
4.337777778,1.338888889,0.911111111
4.431111111,1.334444444,0.977777778
4.318888889,1.331111111,1.011111111
4.354444444,1.331111111,0.994444444
4.397777778,1.33,0.97
4.427777778,1.327777778,0.981111111
4.504444444,1.321111111,0.992222222
4.598888889,1.321111111,0.966666667
4.736666667,1.317777778,0.94
4.735555556,1.314444444,0.943333333
4.486666667,1.316666667,0.893333333
4.575555556,1.316666667,0.852222222
4.7,1.317777778,0.832222222
4.782222222,1.315555556,0.78
4.842222222,1.308888889,0.788888889
5.072222222,1.311111111,0.847777778
5.031111111,1.314444444,0.883333333
5.021111111,1.317777778,0.908888889
5.093333333,1.303333333,0.927777778
5.181111111,1.295555556,0.914444444
5.066666667,1.286666667,0.916666667
4.941111111,1.28,0.898888889
4.898888889,1.274444444,0.947777778
4.798888889,1.27,0.952222222
4.702222222,1.265555556,0.897777778
4.72,1.26,0.875555556
4.767777778,1.255555556,0.86
4.721111111,1.261111111,0.86
4.668888889,1.262222222,0.88
4.693333333,1.271111111,0.886666667
4.673333333,1.273333333,0.941111111
4.635555556,1.277777778,0.944444444
4.603333333,1.284444444,0.936666667
4.605555556,1.288888889,0.957777778
4.563333333,1.3,0.984444444
4.531111111,1.288888889,0.966666667
4.854444444,1.287777778,1.053333333
4.954444444,1.284444444,1.104444444
4.994444444,1.275555556,1.152222222
5.176666667,1.27,1.151111111
5.325555556,1.265555556,1.2
5.631111111,1.258888889,1.247777778
5.711111111,1.253333333,1.253333333
6.015555556,1.24,1.274444444
6.107777778,1.244444444,1.28
6.047777778,1.245555556,1.221111111
5.978888889,1.246666667,1.186666667
5.858888889,1.252222222,1.143333333
5.968888889,1.252222222,1.154444444
5.745555556,1.255555556,1.087777778
5.694444444,1.257777778,1.04
5.61,1.271111111,1.026666667
5.331111111,1.27,1.021111111
5.465555556,1.268888889,1.097777778
5.426666667,1.265555556,1.094444444
5.697777778,1.263333333,1.11
6.276666667,1.265555556,1.141111111
6.568888889,1.271111111,1.206666667
6.706666667,1.266666667,1.224444444
6.646666667,1.267777778,1.251111111
6.828888889,1.258888889,1.265555556
6.804444444,1.263333333,1.238888889
6.674444444,1.264444444,1.19
6.411111111,1.262222222,1.156666667
6.068888889,1.257777778,1.117777778
5.58,1.251111111,1.096666667
5.048888889,1.248888889,0.973333333
4.97,1.25,1.006666667
4.722222222,1.248888889,1.017777778
4.641111111,1.224444444,1.042222222
4.561111111,1.204444444,1.07
4.39,1.205555556,1.047777778
4.3,1.205555556,1.047777778
4.345555556,1.203333333,1.041111111
4.335555556,1.195555556,1.015555556
4.333333333,1.186666667,1.02
4.441111111,1.187777778,0.966666667
4.528888889,1.181111111,0.926666667
4.443333333,1.198888889,0.877777778
4.607777778,1.224444444,0.85
4.735555556,1.22,0.867777778
4.914444444,1.224444444,0.877777778
5.055555556,1.234444444,0.938888889
5.194444444,1.242222222,0.944444444
5.295555556,1.254444444,0.972222222
5.317777778,1.26,1.01
5.387777778,1.256666667,1.058888889
5.628888889,1.257777778,1.126666667
5.535555556,1.255555556,1.143333333
5.505555556,1.257777778,1.118888889
5.501111111,1.257777778,1.121111111
5.476666667,1.256666667,1.057777778
5.448888889,1.263333333,1.048888889
5.45,1.258888889,1.012222222
5.544444444,1.253333333,0.995555556
5.63,1.267777778,0.946666667
5.524444444,1.284444444,0.861111111
5.805555556,1.286666667,0.842222222
5.865555556,1.301111111,0.843333333
6.032222222,1.312222222,0.837777778
5.937777778,1.313333333,0.834444444
6.002222222,1.316666667,0.818888889
6.135555556,1.33,0.823333333
6.091111111,1.344444444,0.85
5.994444444,1.337777778,0.855555556
5.936666667,1.325555556,0.973333333
5.764444444,1.318888889,0.988888889
5.714444444,1.318888889,0.992222222
5.706666667,1.318888889,0.995555556
5.691111111,1.332222222,1.012222222
5.604444444,1.326666667,1.11
5.557777778,1.323333333,1.116666667
5.47,1.315555556,1.081111111
5.564444444,1.324444444,1.024444444
5.541111111,1.332222222,0.887777778
5.563333333,1.336666667,0.851111111
5.681111111,1.333333333,0.84
5.607777778,1.322222222,0.866666667
5.753333333,1.304444444,0.915555556
5.781111111,1.298888889,0.818888889
5.652222222,1.284444444,0.828888889
5.834444444,1.245555556,0.872222222
5.816666667,1.212222222,0.954444444
5.817777778,1.177777778,1.007777778
5.592222222,1.151111111,1.008888889
5.483333333,1.123333333,1.018888889
5.398888889,1.105555556,1.007777778
5.286666667,1.087777778,0.988888889
5.096666667,1.072222222,1.02
5.152222222,1.054444444,1.114444444
4.995555556,1.068888889,1.113333333
4.866666667,1.075555556,1.085555556
4.787777778,1.078888889,1.082222222
4.948888889,1.085555556,1.094444444
5.026666667,1.101111111,1.081111111
5.104444444,1.125555556,1.037777778
5.253333333,1.156666667,0.997777778
5.374444444,1.193333333,1.017777778
5.435555556,1.214444444,0.937777778
5.477777778,1.232222222,0.927777778
5.905555556,1.245555556,0.974444444
6.094444444,1.261111111,0.987777778
6.02,1.267777778,1.017777778
5.871111111,1.271111111,1.036666667
5.726666667,1.258888889,1.074444444
5.556666667,1.251111111,1.114444444
5.533333333,1.228888889,1.126666667
5.421111111,1.226666667,1.102222222
5.301111111,1.222222222,1.091111111
4.858888889,1.222222222,1.027777778
4.612222222,1.218888889,1
4.577777778,1.221111111,0.96
4.497777778,1.22,0.967777778
4.502222222,1.225555556,0.964444444
4.482222222,1.22,0.942222222
4.693333333,1.214444444,0.985555556
4.826666667,1.222222222,0.987777778
4.953333333,1.228888889,0.953333333
5.041111111,1.225555556,0.942222222
5.112222222,1.224444444,0.936666667
5.324444444,1.227777778,0.926666667
5.422222222,1.234444444,0.877777778
5.545555556,1.243333333,0.857777778
5.584444444,1.255555556,0.825555556
5.497777778,1.272222222,0.731111111
5.43,1.27,0.757777778
5.342222222,1.271111111,0.791111111
5.343333333,1.283333333,0.791111111
5.254444444,1.295555556,0.79
5.133333333,1.301111111,0.794444444
5.056666667,1.293333333,0.818888889
4.938888889,1.285555556,0.821111111
5.06,1.258888889,0.937777778
4.872222222,1.248888889,0.918888889
4.71,1.242222222,0.888888889
4.603333333,1.235555556,0.861111111
4.487777778,1.227777778,0.887777778
4.504444444,1.218888889,0.851111111
4.437777778,1.216666667,0.868888889
4.417777778,1.222222222,0.844444444
4.324444444,1.217777778,0.86
4.132222222,1.231111111,0.765555556
4.183333333,1.23,0.757777778
4.353333333,1.235555556,0.748888889
4.386666667,1.234444444,0.755555556
4.455555556,1.231111111,0.741111111
4.505555556,1.23,0.788888889
4.455555556,1.22,0.772222222
4.495555556,1.21,0.79
4.5,1.206666667,0.872222222
4.692222222,1.205555556,0.897777778
4.627777778,1.203333333,0.923333333
4.557777778,1.197777778,0.933333333
4.616666667,1.2,0.92
4.637777778,1.216666667,0.901111111
4.596666667,1.223333333,0.928888889
4.666666667,1.235555556,0.914444444
4.637777778,1.238888889,0.91
4.656666667,1.241111111,0.81
4.404444444,1.243333333,0.825555556
4.437777778,1.246666667,0.811111111
4.612222222,1.254444444,0.836666667
4.562222222,1.258888889,0.842222222
4.52,1.254444444,0.846666667
4.601111111,1.256666667,0.798888889
4.602222222,1.256666667,0.834444444
4.73,1.255555556,0.915555556
4.882222222,1.265555556,0.957777778
4.895555556,1.265555556,0.915555556
4.916666667,1.27,0.914444444
4.731111111,1.272222222,0.898888889
4.821111111,1.271111111,0.905555556
4.916666667,1.264444444,0.95
4.888888889,1.26,0.961111111
4.761111111,1.253333333,0.938888889
4.643333333,1.26,0.872222222
4.573333333,1.255555556,0.86
4.641111111,1.261111111,0.833333333
4.733333333,1.257777778,0.867777778
4.821111111,1.247777778,0.834444444
4.885555556,1.247777778,0.865555556
4.846666667,1.253333333,0.846666667
4.993333333,1.267777778,0.865555556
5.206666667,1.284444444,0.913333333
5.323333333,1.283333333,0.956666667
5.445555556,1.284444444,0.918888889
5.342222222,1.283333333,0.933333333
5.263333333,1.283333333,0.937777778
5.152222222,1.287777778,0.972222222
4.971111111,1.283333333,0.952222222
4.837777778,1.28,0.966666667
4.828888889,1.27,0.972222222
4.745555556,1.258888889,0.928888889
4.722222222,1.266666667,0.906666667
4.625555556,1.271111111,0.941111111
4.75,1.271111111,0.947777778
4.876666667,1.271111111,1.001111111
4.884444444,1.276666667,1.008888889
4.924444444,1.288888889,1.032222222
5.127777778,1.296666667,1.035555556
5.03,1.302222222,1.044444444
5.157777778,1.31,1.095555556
5.313333333,1.31,1.075555556
5.392222222,1.302222222,1.056666667
5.607777778,1.306666667,1.103333333
5.528888889,1.317777778,1.042222222
5.725555556,1.322222222,1.067777778
5.866666667,1.321111111,1.052222222
5.846666667,1.324444444,1.051111111
5.858888889,1.326666667,1.038888889
5.706666667,1.321111111,0.982222222
5.584444444,1.316666667,1.007777778
5.541111111,1.324444444,0.996666667
5.388888889,1.314444444,0.944444444
5.404444444,1.303333333,0.92
5.293333333,1.29,0.881111111
5.337777778,1.286666667,0.833333333
5.365555556,1.288888889,0.811111111
5.443333333,1.278888889,0.854444444
5.486666667,1.278888889,0.853333333
5.336666667,1.275555556,0.817777778
5.311111111,1.267777778,0.812222222
5.293333333,1.275555556,0.913333333
5.244444444,1.274444444,0.93
5.052222222,1.275555556,0.973333333
4.787777778,1.276666667,1.035555556
4.471111111,1.262222222,1.064444444
4.263333333,1.274444444,1.243333333
4.068888889,1.282222222,1.381111111
3.996666667,1.293333333,1.452222222
3.871111111,1.306666667,1.527777778
3.703333333,1.313333333,1.467777778
3.536666667,1.328888889,1.447777778
3.6,1.348888889,1.417777778
3.702222222,1.363333333,1.412222222
3.92,1.367777778,1.41
3.855555556,1.367777778,1.166666667
3.922222222,1.361111111,1.058888889
4.096666667,1.366666667,1.086666667
4.148888889,1.376666667,1.05
4.263333333,1.391111111,1.022222222
4.348888889,1.404444444,1.063333333
4.364444444,1.416666667,1.102222222
4.306666667,1.427777778,1.112222222
4.256666667,1.448888889,1.11
4.261111111,1.455555556,1.165555556
4.307777778,1.471111111,1.202222222
4.231111111,1.475555556,1.161111111
4.263333333,1.477777778,1.156666667
4.17,1.48,1.22
4.197777778,1.477777778,1.227777778
4.251111111,1.472222222,1.192222222
4.288888889,1.464444444,1.198888889
4.296666667,1.455555556,1.233333333
4.364444444,1.456666667,1.168888889
4.326666667,1.453333333,1.155555556
4.227777778,1.441111111,1.098888889
4.142222222,1.433333333,1.104444444
4.14,1.42,1.042222222
4.073333333,1.418888889,1.014444444
3.993333333,1.414444444,1.022222222
3.92,1.408888889,0.983333333
3.89,1.413333333,0.976666667
3.863333333,1.417777778,1.038888889
3.828888889,1.416666667,1.011111111
3.843333333,1.426666667,1.065555556
3.865555556,1.43,1.063333333
3.891111111,1.433333333,1.103333333
4.006666667,1.436666667,1.123333333
3.965555556,1.442222222,1.1
4.191111111,1.432222222,1.187777778
4.277777778,1.427777778,1.211111111
4.376666667,1.422222222,1.222222222
4.478888889,1.428888889,1.23
4.51,1.421111111,1.207777778
4.48,1.424444444,1.217777778
4.522222222,1.422222222,1.204444444
4.465555556,1.415555556,1.225555556
4.487777778,1.407777778,1.288888889
4.265555556,1.42,1.331111111
4.216666667,1.426666667,1.32
4.141111111,1.426666667,1.254444444
4.112222222,1.423333333,1.274444444
4.162222222,1.431111111,1.272222222
4.254444444,1.423333333,1.233333333
4.327777778,1.43,1.211111111
4.301111111,1.428888889,1.166666667
4.308888889,1.423333333,1.128888889
4.314444444,1.405555556,1.042222222
4.331111111,1.398888889,1.021111111
4.425555556,1.408888889,1.092222222
4.353333333,1.404444444,1.24
4.383333333,1.4,1.302222222
4.398888889,1.404444444,1.322222222
4.425555556,1.397777778,1.32
4.636666667,1.403333333,1.344444444
4.794444444,1.41,1.303333333
4.982222222,1.431111111,1.232222222
4.998888889,1.432222222,1.187777778
4.982222222,1.422222222,1.097777778
5.161111111,1.426666667,0.913333333
5.122222222,1.434444444,0.87
5.183333333,1.435555556,0.845555556
5.111111111,1.452222222,0.861111111
5.13,1.46,0.898888889
5.126666667,1.458888889,0.918888889
5.171111111,1.45,0.937777778
5.333333333,1.442222222,0.96
5.455555556,1.434444444,0.98
5.591111111,1.422222222,0.981111111
5.774444444,1.413333333,0.945555556
5.886666667,1.408888889,0.986666667
6.064444444,1.388888889,0.941111111
6.037777778,1.37,0.862222222
6.11,1.361111111,0.818888889
6.13,1.36,0.827777778
5.954444444,1.37,0.815555556
5.81,1.376666667,0.806666667
5.932222222,1.386666667,0.787777778
5.837777778,1.385555556,0.784444444
5.843333333,1.377777778,0.767777778
5.815555556,1.388888889,0.787777778
5.735555556,1.392222222,0.8
5.65,1.401111111,0.844444444
5.491111111,1.4,0.858888889
5.553333333,1.393333333,0.888888889
5.592222222,1.386666667,0.925555556
5.266666667,1.376666667,0.934444444
5.335555556,1.378888889,0.931111111
5.265555556,1.391111111,0.956666667
5.205555556,1.382222222,0.974444444
5.415555556,1.391111111,1.068888889
5.543333333,1.386666667,1.056666667
5.804444444,1.388888889,1.018888889
5.802222222,1.394444444,0.987777778
5.883333333,1.406666667,0.944444444
5.988888889,1.417777778,0.993333333
6.047777778,1.428888889,1.024444444
6.108888889,1.436666667,1.044444444
6.145555556,1.456666667,1.163333333
6.011111111,1.446666667,1.178888889
5.905555556,1.447777778,1.192222222
5.806666667,1.446666667,1.235555556
6.077777778,1.447777778,1.321111111
6.034444444,1.435555556,1.347777778
5.95,1.427777778,1.3
5.738888889,1.416666667,1.247777778
5.583333333,1.405555556,1.205555556
5.435555556,1.39,1.068888889
5.342222222,1.391111111,0.951111111
5.258888889,1.388888889,0.977777778
5.123333333,1.392222222,0.971111111
4.908888889,1.392222222,0.958888889
4.987777778,1.401111111,1.015555556
5.064444444,1.414444444,1.093333333
5.153333333,1.414444444,1.2
5.076666667,1.423333333,1.25
5.195555556,1.411111111,1.267777778
5.315555556,1.404444444,1.266666667
5.238888889,1.404444444,1.263333333
5.181111111,1.395555556,1.266666667
